,title,price,link
103,"ASUS TUF Gaming A15, AMD Ryzen 7 7435HS, 15.6-inch FHD 144Hz, Gaming Laptop (16GB/512GB SSD/NVIDIA GeForce RTX 4050/Windows 11/90WHr/Mecha Gray/2.2 Kg), FA507NUR-LP082W  ","84,990",https://amazon.in//ASUS-15-6-inch-GeForce-Windows-FA507NUR-LP082W/dp/B0D5DCSNM1/ref=sr_1_154?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.1_fdttR1cuX0QQ3PJvf1S9j5oDbE6aB-qQKh60dB_S10Wd1wahquVnBPN6vwtieYHE8Xs8doEgNHVQAHEX1rPjgat-6KbB4sv0B3lv9CLjmRyyFlGeBDBy4-byKkFmeYcJuOyeY2kNOz-WPvo5i8748Yl7plUaAE4RpUBNwf-wJs8qyKeYtuSyq_6u_gmq9SgLt_kcq5PP4pvsPuIp-WnP8-Xq4EIwekUDcJvMxak3g.06n_m28jj9a3iJ8d_60JXqOp7fdSuLuXB5JkrEyjQIs&dib_tag=se&keywords=laptop&qid=1731617610&sprefix=laptop%2Caps%2C214&sr=8-154
104,"ASUS Vivobook 15, Intel Core i5-1335U 13th Gen,Thin and Light Laptop,15.6"" (39.62 cm) FHD, (16GB RAM /512GB/Windows11/Office 2021/Fingerprint/Quiet Blue/1.7 kg),X1504VA-NJ543WS(X1504VA)  ","51,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMzYyMTEyMDE0MTIzNzE1OjE3MzE2MTc2MTE6c3BfbXRmOjMwMDIzMDAxNTA3NjczMjo6MDo6&url=%2FASUS-Vivobook-i5-1335U-Fingerprint-X1504VA-NJ543WS%2Fdp%2FB0C5N5J44V%2Fref%3Dsr_1_155_sspa%3Fcrid%3D5BLOEJ9SMC72%26dib%3DeyJ2IjoiMSJ9.1_fdttR1cuX0QQ3PJvf1S9j5oDbE6aB-qQKh60dB_S10Wd1wahquVnBPN6vwtieYHE8Xs8doEgNHVQAHEX1rPjgat-6KbB4sv0B3lv9CLjmRyyFlGeBDBy4-byKkFmeYcJuOyeY2kNOz-WPvo5i8748Yl7plUaAE4RpUBNwf-wJs8qyKeYtuSyq_6u_gmq9SgLt_kcq5PP4pvsPuIp-WnP8-Xq4EIwekUDcJvMxak3g.06n_m28jj9a3iJ8d_60JXqOp7fdSuLuXB5JkrEyjQIs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1731617610%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D8-155-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
105,"HP Pavilion x360, 13th Gen Intel Core i5-1335U, 14-inch (35.6 cm), FHD, Touchscreen, 16GB DDR4, 1TB SSD, FPR, 5 MP Camera, Backlit KB, Audio by B&O, Pen (Win 11, MSO 2021, Silver, 1.51 kg), ek1010TU  ","78,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMzYyMTEyMDE0MTIzNzE1OjE3MzE2MTc2MTE6c3BfbXRmOjMwMDEyMDAyNjk0MjczMjo6MDo6&url=%2FHP-Pavilion-i5-1335U-Graphics-14-ek1010TU%2Fdp%2FB0BRT8BRKY%2Fref%3Dsr_1_156_sspa%3Fcrid%3D5BLOEJ9SMC72%26dib%3DeyJ2IjoiMSJ9.1_fdttR1cuX0QQ3PJvf1S9j5oDbE6aB-qQKh60dB_S10Wd1wahquVnBPN6vwtieYHE8Xs8doEgNHVQAHEX1rPjgat-6KbB4sv0B3lv9CLjmRyyFlGeBDBy4-byKkFmeYcJuOyeY2kNOz-WPvo5i8748Yl7plUaAE4RpUBNwf-wJs8qyKeYtuSyq_6u_gmq9SgLt_kcq5PP4pvsPuIp-WnP8-Xq4EIwekUDcJvMxak3g.06n_m28jj9a3iJ8d_60JXqOp7fdSuLuXB5JkrEyjQIs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1731617610%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D8-156-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
106,"HP Laptop 15s, 12th Gen Intel Core i7-1255U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe Graphics, Backlit KB, Thin & Light (Win 11, MSO 2021, Silver, 1.69 kg), fq5190TU  ","67,990",https://amazon.in//HP-i7-1255U-15-6-inch-Graphics-fq5190TU/dp/B0C3D99LTP/ref=sr_1_157?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.1_fdttR1cuX0QQ3PJvf1S9j5oDbE6aB-qQKh60dB_S10Wd1wahquVnBPN6vwtieYHE8Xs8doEgNHVQAHEX1rPjgat-6KbB4sv0B3lv9CLjmRyyFlGeBDBy4-byKkFmeYcJuOyeY2kNOz-WPvo5i8748Yl7plUaAE4RpUBNwf-wJs8qyKeYtuSyq_6u_gmq9SgLt_kcq5PP4pvsPuIp-WnP8-Xq4EIwekUDcJvMxak3g.06n_m28jj9a3iJ8d_60JXqOp7fdSuLuXB5JkrEyjQIs&dib_tag=se&keywords=laptop&qid=1731617610&sprefix=laptop%2Caps%2C214&sr=8-157
107,"Acer One (2024) Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) AO 14 Z 8-415 Thin and Light Laptop (14 Inch, Silver, 1.49 Kg)  ","28,990",https://amazon.in//Acer-Intel-Core-11th-1115G4/dp/B0DBLVJXC5/ref=sr_1_158?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.1_fdttR1cuX0QQ3PJvf1S9j5oDbE6aB-qQKh60dB_S10Wd1wahquVnBPN6vwtieYHE8Xs8doEgNHVQAHEX1rPjgat-6KbB4sv0B3lv9CLjmRyyFlGeBDBy4-byKkFmeYcJuOyeY2kNOz-WPvo5i8748Yl7plUaAE4RpUBNwf-wJs8qyKeYtuSyq_6u_gmq9SgLt_kcq5PP4pvsPuIp-WnP8-Xq4EIwekUDcJvMxak3g.06n_m28jj9a3iJ8d_60JXqOp7fdSuLuXB5JkrEyjQIs&dib_tag=se&keywords=laptop&qid=1731617610&sprefix=laptop%2Caps%2C214&sr=8-158
108,"Acer Chromebook CB315-4H Intel Celeron N4500 (Chrome OS/8 GB RAM/128 GB/WiFi 6) 39.6 cm (15.6"") Full HD, Silver, 1.6 KG, 3 Months Google One AI Premium Plan with Gemini Advanced & 2TB Cloud Storage  ","15,990",https://amazon.in//Acer-Chromebook-CB315-4H-Celeron-Advanced/dp/B0DH4M1MJ3/ref=sr_1_3?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.oImuo9WRyEf17eqX3Pr54aEEYbKtmlDD8GKPNWa5neEW-_LW77YZRX4IuZ4Hm3lPGLHntuPzHfR_2Bq-3bQIuxpVP_Lu8BJyLzGIxUChuaQKo2ax57b1nR1mt2cUbccSdlKScyyO4wMnMhIcofFXqvO4-WzBV3qXQ-CDCG9Ae416RQKg8k7nDpPl1p-3ym8ZkonXwSkZy3_ijircCI7WoWyXGZ_C5S2OcfwD90JNhqo.Q1YEodEcnCkWxqJ_NzmeMNkil1bNd0E6q3LRZO_Mu4I&dib_tag=se&keywords=laptop&qid=1731617571&sprefix=laptop%2Caps%2C214&sr=8-3
109,"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG  ","21,990",https://amazon.in//Acer-Celeron-Processor-LPDDR4X-A325-45/dp/B0D7PYTTGH/ref=sr_1_16?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.oImuo9WRyEf17eqX3Pr54aEEYbKtmlDD8GKPNWa5neEW-_LW77YZRX4IuZ4Hm3lPGLHntuPzHfR_2Bq-3bQIuxpVP_Lu8BJyLzGIxUChuaQKo2ax57b1nR1mt2cUbccSdlKScyyO4wMnMhIcofFXqvO4-WzBV3qXQ-CDCG9Ae416RQKg8k7nDpPl1p-3ym8ZkonXwSkZy3_ijircCI7WoWyXGZ_C5S2OcfwD90JNhqo.Q1YEodEcnCkWxqJ_NzmeMNkil1bNd0E6q3LRZO_Mu4I&dib_tag=se&keywords=laptop&qid=1731617571&sprefix=laptop%2Caps%2C214&sr=8-16
110,"ASUS TUF F15 Gaming Laptop, Core i5-11400H 11th Gen, 15.6-inch (39.62 cm) FHD 144Hz,(16GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W  ","50,990",https://amazon.in//ASUS-SmartChoice-i5-11400H-GeForce-FX506HF-HN025W/dp/B0C27SD9YR/ref=sr_1_159?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.1_fdttR1cuX0QQ3PJvf1S9j5oDbE6aB-qQKh60dB_S10Wd1wahquVnBPN6vwtieYHE8Xs8doEgNHVQAHEX1rPjgat-6KbB4sv0B3lv9CLjmRyyFlGeBDBy4-byKkFmeYcJuOyeY2kNOz-WPvo5i8748Yl7plUaAE4RpUBNwf-wJs8qyKeYtuSyq_6u_gmq9SgLt_kcq5PP4pvsPuIp-WnP8-Xq4EIwekUDcJvMxak3g.06n_m28jj9a3iJ8d_60JXqOp7fdSuLuXB5JkrEyjQIs&dib_tag=se&keywords=laptop&qid=1731617610&sprefix=laptop%2Caps%2C214&sr=8-159
111,"HP Laptop 255 G9 (2024), AMD Ryzen 3 3250U Dual Core - (8GB/512GB SSD/AMD Radeon Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" (39.62cm)/Black/1.47 kg/MS Office 2021 Pro Plus  ","28,490",https://amazon.in//HP-Laptop-255-G9-Ryzen/dp/B0DJCWBY7G/ref=sr_1_160?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.1_fdttR1cuX0QQ3PJvf1S9j5oDbE6aB-qQKh60dB_S10Wd1wahquVnBPN6vwtieYHE8Xs8doEgNHVQAHEX1rPjgat-6KbB4sv0B3lv9CLjmRyyFlGeBDBy4-byKkFmeYcJuOyeY2kNOz-WPvo5i8748Yl7plUaAE4RpUBNwf-wJs8qyKeYtuSyq_6u_gmq9SgLt_kcq5PP4pvsPuIp-WnP8-Xq4EIwekUDcJvMxak3g.06n_m28jj9a3iJ8d_60JXqOp7fdSuLuXB5JkrEyjQIs&dib_tag=se&keywords=laptop&qid=1731617610&sprefix=laptop%2Caps%2C214&sr=8-160
112,"HP Laptop 245 G9 (2024), AMD Ryzen 3 3250U Dual Core - (16GB/512GB SSD/AMD Radeon Graphics/Windows 11 Pro) Thin and Light Business Laptop/14 (35.56cm)/Silver/1.47 kg/MS Office 2021 Pro Plus  ","30,990",https://amazon.in//HP-Laptop-245-G9-Ryzen/dp/B0DJCZB7QS/ref=sr_1_162?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.1_fdttR1cuX0QQ3PJvf1S9j5oDbE6aB-qQKh60dB_S10Wd1wahquVnBPN6vwtieYHE8Xs8doEgNHVQAHEX1rPjgat-6KbB4sv0B3lv9CLjmRyyFlGeBDBy4-byKkFmeYcJuOyeY2kNOz-WPvo5i8748Yl7plUaAE4RpUBNwf-wJs8qyKeYtuSyq_6u_gmq9SgLt_kcq5PP4pvsPuIp-WnP8-Xq4EIwekUDcJvMxak3g.06n_m28jj9a3iJ8d_60JXqOp7fdSuLuXB5JkrEyjQIs&dib_tag=se&keywords=laptop&qid=1731617610&sprefix=laptop%2Caps%2C214&sr=8-162
113,"HP Laptop 240 G9 (2024), Intel Core i7 12th Gen 1255U - (16GB/512GB SSD/Intel Iris Xe Graphics/Windows 11 Pro) Thin and Light Business Laptop/14 (35.56cm) FHD/Silver/1.47 kg/MS Office 2021 Pro Plus  ","71,990",https://amazon.in//HP-Laptop-240-Intel-1255U/dp/B08W3JY354/ref=sr_1_164?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.1_fdttR1cuX0QQ3PJvf1S9j5oDbE6aB-qQKh60dB_S10Wd1wahquVnBPN6vwtieYHE8Xs8doEgNHVQAHEX1rPjgat-6KbB4sv0B3lv9CLjmRyyFlGeBDBy4-byKkFmeYcJuOyeY2kNOz-WPvo5i8748Yl7plUaAE4RpUBNwf-wJs8qyKeYtuSyq_6u_gmq9SgLt_kcq5PP4pvsPuIp-WnP8-Xq4EIwekUDcJvMxak3g.06n_m28jj9a3iJ8d_60JXqOp7fdSuLuXB5JkrEyjQIs&dib_tag=se&keywords=laptop&qid=1731617610&sprefix=laptop%2Caps%2C214&sr=8-164
114,"Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H Built-in AI 16"" (40.64cm) WUXGA-IPS 300Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/100%sRGB/MSO/1Yr ADP Free/3 month Game Pass/Grey/1.8Kg), 83DC007LIN  ","75,490",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMzYyMTEyMDE0MTIzNzE1OjE3MzE2MTc2MTE6c3BfYnRmOjMwMDM0MjQ3NzY5NzgzMjo6MDo6&url=%2FLenovo-IdeaPad-WUXGA-IPS-100-sRGB-83DC007LIN%2Fdp%2FB0DFQ31CD4%2Fref%3Dsr_1_165_sspa%3Fcrid%3D5BLOEJ9SMC72%26dib%3DeyJ2IjoiMSJ9.1_fdttR1cuX0QQ3PJvf1S9j5oDbE6aB-qQKh60dB_S10Wd1wahquVnBPN6vwtieYHE8Xs8doEgNHVQAHEX1rPjgat-6KbB4sv0B3lv9CLjmRyyFlGeBDBy4-byKkFmeYcJuOyeY2kNOz-WPvo5i8748Yl7plUaAE4RpUBNwf-wJs8qyKeYtuSyq_6u_gmq9SgLt_kcq5PP4pvsPuIp-WnP8-Xq4EIwekUDcJvMxak3g.06n_m28jj9a3iJ8d_60JXqOp7fdSuLuXB5JkrEyjQIs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1731617610%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
115,"ASUS Vivobook 16"" FHD+ (1920 x 1200), 60Hz 300nits, Core i5-12500H, (16GB RAM/512GB SSD/Intel Iris Xáµ‰ Graphics/Win 11/Office Home/Fingerprint/42WHr Battery/Transparent Silver/1.88kg), X1605ZAC-MB541WS  ","52,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMzYyMTEyMDE0MTIzNzE1OjE3MzE2MTc2MTE6c3BfYnRmOjMwMDM0MjMwNzMyNzMzMjo6MDo6&url=%2FASUS-i5-12500H-Fingerprint-Transparent-X1605ZAC-MB541WS%2Fdp%2FB0DGLCTZXX%2Fref%3Dsr_1_166_sspa%3Fcrid%3D5BLOEJ9SMC72%26dib%3DeyJ2IjoiMSJ9.1_fdttR1cuX0QQ3PJvf1S9j5oDbE6aB-qQKh60dB_S10Wd1wahquVnBPN6vwtieYHE8Xs8doEgNHVQAHEX1rPjgat-6KbB4sv0B3lv9CLjmRyyFlGeBDBy4-byKkFmeYcJuOyeY2kNOz-WPvo5i8748Yl7plUaAE4RpUBNwf-wJs8qyKeYtuSyq_6u_gmq9SgLt_kcq5PP4pvsPuIp-WnP8-Xq4EIwekUDcJvMxak3g.06n_m28jj9a3iJ8d_60JXqOp7fdSuLuXB5JkrEyjQIs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1731617610%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D8-166-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
116,"Acer Travelmate Thin and Light Laptop 11th Gen Intel Core i5-1135G7 (16GB DDR4/512GB SSD/Windows11Home/Intel Graphics) TMP215-53, 15.6-inch FHD Display, Backlit Keybaord, Fingerprint, Black, 1.8 KG  ","33,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNzU4Mjg4NTc3NjExMTg2OjE3MzE2MTc2MTQ6c3BfYXRmX25leHQ6MzAwMzgwMzI2MDI2OTMyOjowOjo&url=%2FAcer-Travelmate-Windows11Home-TMP215-53-Fingerprint%2Fdp%2FB0DJBXXZ9Q%2Fref%3Dsr_1_161_sspa%3Fcrid%3D5BLOEJ9SMC72%26dib%3DeyJ2IjoiMSJ9.CTzg8rqJn8QOkxGZsdnHtUgHkZeuRQqUzcC-zbaD8Hqaa2EZHlUVNAMQK_KHkqf1qlL6G4krlH0PsBAQmUmnFniou566qGEbZxRGkdZ8qLJsFpzCF-ZOkZ4lGEsjl_82i93qSd5GtEjQ98kGy5kqNmJRtjB4Ao2NedYpu38haEzrgL8BGCq1FK3jUiBCB_uCYaVJ_JjInujdVHqhzEL5oJg-iJQvcaP2eqRseV-bbDI.FucOviv0KG-bkZzTbV-Cu8MldmVbQmD_nTES8p0iRvg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1731617614%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
117,"ASUS Vivobook 15 (2023), Intel Core i5-1335U 13th Gen, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB RAM /512GB SSD/Intel Iris Xáµ‰/Windows 11/Office 2021/Fingerprint/Silver/1.7 kg), X1504VA-NJ524WS  ","46,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNzU4Mjg4NTc3NjExMTg2OjE3MzE2MTc2MTQ6c3BfYXRmX25leHQ6MzAwMjMwMDE1MDc2ODMyOjowOjo&url=%2FASUS-Vivobook-i5-1335U-Fingerprint-X1504VA-NJ524WS%2Fdp%2FB0C1GGJCSF%2Fref%3Dsr_1_162_sspa%3Fcrid%3D5BLOEJ9SMC72%26dib%3DeyJ2IjoiMSJ9.CTzg8rqJn8QOkxGZsdnHtUgHkZeuRQqUzcC-zbaD8Hqaa2EZHlUVNAMQK_KHkqf1qlL6G4krlH0PsBAQmUmnFniou566qGEbZxRGkdZ8qLJsFpzCF-ZOkZ4lGEsjl_82i93qSd5GtEjQ98kGy5kqNmJRtjB4Ao2NedYpu38haEzrgL8BGCq1FK3jUiBCB_uCYaVJ_JjInujdVHqhzEL5oJg-iJQvcaP2eqRseV-bbDI.FucOviv0KG-bkZzTbV-Cu8MldmVbQmD_nTES8p0iRvg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1731617614%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D8-162-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
118,"Lenovo V15 G4 (2024), AMD Ryzen 5 7520U Quad Core - (8GB/512GB SSD/AMD Radeon Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" FHD Display/Arctic Grey/1.57 kg/MS Office 2021 Pro Plus  ","32,890",https://amazon.in//Lenovo-V15-Ryzen-7520U-Quad/dp/B0DHG1S7DS/ref=sr_1_163?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.CTzg8rqJn8QOkxGZsdnHtUgHkZeuRQqUzcC-zbaD8Hqaa2EZHlUVNAMQK_KHkqf1qlL6G4krlH0PsBAQmUmnFniou566qGEbZxRGkdZ8qLJsFpzCF-ZOkZ4lGEsjl_82i93qSd5GtEjQ98kGy5kqNmJRtjB4Ao2NedYpu38haEzrgL8BGCq1FK3jUiBCB_uCYaVJ_JjInujdVHqhzEL5oJg-iJQvcaP2eqRseV-bbDI.FucOviv0KG-bkZzTbV-Cu8MldmVbQmD_nTES8p0iRvg&dib_tag=se&keywords=laptop&qid=1731617614&sprefix=laptop%2Caps%2C214&sr=8-163
119,"Lenovo IdeaPad Slim 1 AMD Ryzen 3 7320U 15.6"" HD Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/MS Office 2021/Cloud Grey/1.58Kg), 82VG00JJIN  ","29,390",https://amazon.in//Lenovo-IdeaPad-Laptop-Windows-82VG00JJIN/dp/B0CRB5FRMQ/ref=sr_1_164?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.CTzg8rqJn8QOkxGZsdnHtUgHkZeuRQqUzcC-zbaD8Hqaa2EZHlUVNAMQK_KHkqf1qlL6G4krlH0PsBAQmUmnFniou566qGEbZxRGkdZ8qLJsFpzCF-ZOkZ4lGEsjl_82i93qSd5GtEjQ98kGy5kqNmJRtjB4Ao2NedYpu38haEzrgL8BGCq1FK3jUiBCB_uCYaVJ_JjInujdVHqhzEL5oJg-iJQvcaP2eqRseV-bbDI.FucOviv0KG-bkZzTbV-Cu8MldmVbQmD_nTES8p0iRvg&dib_tag=se&keywords=laptop&qid=1731617614&sprefix=laptop%2Caps%2C214&sr=8-164
120,"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.8 Kg), E1504FA-NJ541WS  ","40,990",https://amazon.in//ASUS-Vivobook-Integrated-Graphics-E1504FA-NJ541WS/dp/B0BQSH511C/ref=sr_1_165?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.CTzg8rqJn8QOkxGZsdnHtUgHkZeuRQqUzcC-zbaD8Hqaa2EZHlUVNAMQK_KHkqf1qlL6G4krlH0PsBAQmUmnFniou566qGEbZxRGkdZ8qLJsFpzCF-ZOkZ4lGEsjl_82i93qSd5GtEjQ98kGy5kqNmJRtjB4Ao2NedYpu38haEzrgL8BGCq1FK3jUiBCB_uCYaVJ_JjInujdVHqhzEL5oJg-iJQvcaP2eqRseV-bbDI.FucOviv0KG-bkZzTbV-Cu8MldmVbQmD_nTES8p0iRvg&dib_tag=se&keywords=laptop&qid=1731617614&sprefix=laptop%2Caps%2C214&sr=8-165
121,"ASUS TUF Gaming A15, 15.6"" FHD 16:9, 144Hz 250nits, AMD Ryzen 7 7435HS Processor, Gaming Laptop (16GB RAM/512GB SSD/RTX 4060/Win 11/Office Home/90WHr Battery/Mecha Gray/2.2 Kg),FA507NVR-LP104WS  ","96,990",https://amazon.in//ASUS-TUF-Gaming-15-6-FA507NVR-LP104WS/dp/B0DDTNZ2LR/ref=sr_1_166?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.CTzg8rqJn8QOkxGZsdnHtUgHkZeuRQqUzcC-zbaD8Hqaa2EZHlUVNAMQK_KHkqf1qlL6G4krlH0PsBAQmUmnFniou566qGEbZxRGkdZ8qLJsFpzCF-ZOkZ4lGEsjl_82i93qSd5GtEjQ98kGy5kqNmJRtjB4Ao2NedYpu38haEzrgL8BGCq1FK3jUiBCB_uCYaVJ_JjInujdVHqhzEL5oJg-iJQvcaP2eqRseV-bbDI.FucOviv0KG-bkZzTbV-Cu8MldmVbQmD_nTES8p0iRvg&dib_tag=se&keywords=laptop&qid=1731617614&sprefix=laptop%2Caps%2C214&sr=8-166
122,"Lenovo IdeaPad 3 12th Gen Intel Core i3-1215U 14 Inch (35.5cm) FHD Thin & Light Laptop (8GB/512GB SSD/Win 11/Office 2021/Backlit KB/1Yr ADP Free/3months Game Pass/Arctic Grey/1.43Kg), 82RJ00FKIN  ","36,800",https://amazon.in//Lenovo-IdeaPad-i3-1215U-Backlit-82RJ00FKIN/dp/B0DB1WCBBS/ref=sr_1_167?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.CTzg8rqJn8QOkxGZsdnHtUgHkZeuRQqUzcC-zbaD8Hqaa2EZHlUVNAMQK_KHkqf1qlL6G4krlH0PsBAQmUmnFniou566qGEbZxRGkdZ8qLJsFpzCF-ZOkZ4lGEsjl_82i93qSd5GtEjQ98kGy5kqNmJRtjB4Ao2NedYpu38haEzrgL8BGCq1FK3jUiBCB_uCYaVJ_JjInujdVHqhzEL5oJg-iJQvcaP2eqRseV-bbDI.FucOviv0KG-bkZzTbV-Cu8MldmVbQmD_nTES8p0iRvg&dib_tag=se&keywords=laptop&qid=1731617614&sprefix=laptop%2Caps%2C214&sr=8-167
123,"ASUS Vivobook 15X OLED, 2.8K (2880 x 1620) 16:9, Core i5-1335U Processor 1.3 GHz, Thin & Light Laptop (16GB RAM/512GB SSD/Windows 11/Office Home/50Whr Battery/Cool Silver/1.60 kg), K3504VAD-MA542WS  ","59,990",https://amazon.in//ASUS-Vivobook-OLED-2-8K-2880/dp/B08H1MNSD7/ref=sr_1_168?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.CTzg8rqJn8QOkxGZsdnHtUgHkZeuRQqUzcC-zbaD8Hqaa2EZHlUVNAMQK_KHkqf1qlL6G4krlH0PsBAQmUmnFniou566qGEbZxRGkdZ8qLJsFpzCF-ZOkZ4lGEsjl_82i93qSd5GtEjQ98kGy5kqNmJRtjB4Ao2NedYpu38haEzrgL8BGCq1FK3jUiBCB_uCYaVJ_JjInujdVHqhzEL5oJg-iJQvcaP2eqRseV-bbDI.FucOviv0KG-bkZzTbV-Cu8MldmVbQmD_nTES8p0iRvg&dib_tag=se&keywords=laptop&qid=1731617614&sprefix=laptop%2Caps%2C214&sr=8-168
124,"Lenovo V15 12th Gen Intel Core i7-1255U 15.6"" FHD Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/MS Office Home & Student 2021/Iron Grey/1.70 kg), 82TTA073IN  ","51,990",https://amazon.in//Lenovo-V15-i7-1255U-Windows-82TTA073IN/dp/B0DDY3XT48/ref=sr_1_169?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.CTzg8rqJn8QOkxGZsdnHtUgHkZeuRQqUzcC-zbaD8Hqaa2EZHlUVNAMQK_KHkqf1qlL6G4krlH0PsBAQmUmnFniou566qGEbZxRGkdZ8qLJsFpzCF-ZOkZ4lGEsjl_82i93qSd5GtEjQ98kGy5kqNmJRtjB4Ao2NedYpu38haEzrgL8BGCq1FK3jUiBCB_uCYaVJ_JjInujdVHqhzEL5oJg-iJQvcaP2eqRseV-bbDI.FucOviv0KG-bkZzTbV-Cu8MldmVbQmD_nTES8p0iRvg&dib_tag=se&keywords=laptop&qid=1731617614&sprefix=laptop%2Caps%2C214&sr=8-169
125,"Dell Inspiron 3520 Laptop,12th Gen Intel Core i3-1215 Processor, 8GB, 512GB SSD, 15.6"" (39.62Cms FHD, Win 11 + MSO'21, Silver, 15 Month McAfee Antivirus, Thin & Light-1.65kg  ","33,100",https://amazon.in//Dell-Inspiron-i3-1215-39-62Cms-D560915WIN9S/dp/B0BH4T1D8X/ref=sr_1_170?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.CTzg8rqJn8QOkxGZsdnHtUgHkZeuRQqUzcC-zbaD8Hqaa2EZHlUVNAMQK_KHkqf1qlL6G4krlH0PsBAQmUmnFniou566qGEbZxRGkdZ8qLJsFpzCF-ZOkZ4lGEsjl_82i93qSd5GtEjQ98kGy5kqNmJRtjB4Ao2NedYpu38haEzrgL8BGCq1FK3jUiBCB_uCYaVJ_JjInujdVHqhzEL5oJg-iJQvcaP2eqRseV-bbDI.FucOviv0KG-bkZzTbV-Cu8MldmVbQmD_nTES8p0iRvg&dib_tag=se&keywords=laptop&qid=1731617614&sprefix=laptop%2Caps%2C214&sr=8-170
